DATE,TIME,DOY,ASY-D,ASY-H,SYM-D,SYM-H
11/01/2020,13:00.0,11,8,12,-1,-20
11/01/2020,14:00.0,11,8,12,-1,-20
11/01/2020,15:00.0,11,8,12,-1,-20
11/01/2020,16:00.0,11,9,12,-1,-19
11/01/2020,17:00.0,11,9,11,-1,-19
11/01/2020,18:00.0,11,9,11,-1,-19
11/01/2020,19:00.0,11,9,11,-1,-19
11/01/2020,20:00.0,11,9,11,-1,-19
11/01/2020,21:00.0,11,10,11,-1,-19
11/01/2020,22:00.0,11,9,12,-1,-19
11/01/2020,23:00.0,11,9,12,-1,-19
11/01/2020,24:00.0,11,9,12,-1,-18
11/01/2020,25:00.0,11,10,12,-1,-18
11/01/2020,26:00.0,11,11,12,-1,-18
11/01/2020,27:00.0,11,10,12,-1,-18
11/01/2020,28:00.0,11,10,11,-1,-18
11/01/2020,29:00.0,11,10,11,-1,-18
11/01/2020,30:00.0,11,11,11,-1,-18
11/01/2020,31:00.0,11,11,11,-1,-18
11/01/2020,32:00.0,11,11,12,-1,-18
11/01/2020,33:00.0,11,11,11,-1,-18
11/01/2020,34:00.0,11,10,11,-1,-18
11/01/2020,35:00.0,11,10,11,-1,-18
11/01/2020,36:00.0,11,10,11,-1,-18
11/01/2020,37:00.0,11,10,9,-1,-18
11/01/2020,38:00.0,11,10,10,-1,-19
11/01/2020,39:00.0,11,10,10,-1,-18
11/01/2020,40:00.0,11,10,10,-1,-18
11/01/2020,41:00.0,11,10,10,-1,-18
11/01/2020,42:00.0,11,10,10,-1,-18
11/01/2020,43:00.0,11,10,10,-1,-18
11/01/2020,44:00.0,11,10,10,-1,-18
11/01/2020,45:00.0,11,10,10,-1,-18
11/01/2020,46:00.0,11,10,10,-1,-18
11/01/2020,47:00.0,11,10,10,-1,-18
11/01/2020,48:00.0,11,9,11,-1,-18
11/01/2020,49:00.0,11,9,11,-1,-18
11/01/2020,50:00.0,11,9,11,-1,-17
11/01/2020,51:00.0,11,9,11,-1,-17
11/01/2020,52:00.0,11,9,12,-1,-17
11/01/2020,53:00.0,11,9,12,-1,-17
11/01/2020,54:00.0,11,9,12,-1,-17
11/01/2020,55:00.0,11,9,13,-1,-18
11/01/2020,56:00.0,11,9,11,-1,-17
11/01/2020,57:00.0,11,9,12,-1,-17
11/01/2020,58:00.0,11,9,12,-1,-16
11/01/2020,59:00.0,11,9,12,-1,-16
11/01/2020,00:00.0,11,8,13,-1,-16
11/01/2020,01:00.0,11,8,13,-1,-15
11/01/2020,02:00.0,11,8,13,-1,-15
11/01/2020,03:00.0,11,8,13,-1,-15
11/01/2020,04:00.0,11,7,13,-1,-15
11/01/2020,05:00.0,11,7,13,-1,-14
11/01/2020,06:00.0,11,8,12,-1,-14
11/01/2020,07:00.0,11,7,12,-1,-14
11/01/2020,08:00.0,11,7,11,-1,-13
11/01/2020,09:00.0,11,7,12,-1,-14
11/01/2020,10:00.0,11,7,12,-1,-14
11/01/2020,11:00.0,11,7,13,-1,-13
11/01/2020,12:00.0,11,7,12,-1,-13
11/01/2020,13:00.0,11,7,12,-1,-13
11/01/2020,14:00.0,11,8,12,-1,-13
11/01/2020,15:00.0,11,8,12,-1,-13
11/01/2020,16:00.0,11,8,12,-1,-13
11/01/2020,17:00.0,11,8,12,0,-13
11/01/2020,18:00.0,11,9,11,0,-13
11/01/2020,19:00.0,11,9,11,0,-13
11/01/2020,20:00.0,11,10,12,0,-14
11/01/2020,21:00.0,11,10,12,0,-14
11/01/2020,22:00.0,11,10,11,0,-14
11/01/2020,23:00.0,11,10,11,0,-14
11/01/2020,24:00.0,11,11,11,0,-14
11/01/2020,25:00.0,11,11,10,0,-14
11/01/2020,26:00.0,11,11,10,1,-15
11/01/2020,27:00.0,11,12,11,1,-15
11/01/2020,28:00.0,11,12,11,1,-15
11/01/2020,29:00.0,11,12,11,1,-15
11/01/2020,30:00.0,11,11,11,1,-15
11/01/2020,31:00.0,11,11,10,1,-15
11/01/2020,32:00.0,11,11,10,1,-15
11/01/2020,33:00.0,11,11,11,1,-15
11/01/2020,34:00.0,11,11,11,1,-15
11/01/2020,35:00.0,11,11,11,1,-15
11/01/2020,36:00.0,11,11,11,1,-15
11/01/2020,37:00.0,11,10,11,1,-15
11/01/2020,38:00.0,11,10,10,1,-15
11/01/2020,39:00.0,11,10,10,1,-15
11/01/2020,40:00.0,11,10,10,1,-15
11/01/2020,41:00.0,11,10,11,1,-15
11/01/2020,42:00.0,11,9,11,1,-15
11/01/2020,43:00.0,11,9,11,1,-15
11/01/2020,44:00.0,11,9,11,1,-15
11/01/2020,45:00.0,11,9,11,1,-15
11/01/2020,46:00.0,11,10,11,1,-15
11/01/2020,47:00.0,11,10,11,1,-15
11/01/2020,48:00.0,11,10,11,1,-15
11/01/2020,49:00.0,11,10,11,1,-15
11/01/2020,50:00.0,11,9,11,1,-15
11/01/2020,51:00.0,11,9,11,1,-15
11/01/2020,52:00.0,11,9,11,1,-15
11/01/2020,53:00.0,11,9,12,1,-14
11/01/2020,54:00.0,11,8,11,1,-15
11/01/2020,55:00.0,11,9,11,1,-15
11/01/2020,56:00.0,11,9,11,1,-15
11/01/2020,57:00.0,11,9,11,1,-15
11/01/2020,58:00.0,11,9,11,1,-15
11/01/2020,59:00.0,11,10,12,1,-15
11/01/2020,00:00.0,11,9,12,1,-15
11/01/2020,01:00.0,11,9,12,1,-15
11/01/2020,02:00.0,11,9,12,1,-15
11/01/2020,03:00.0,11,9,12,1,-15
11/01/2020,04:00.0,11,9,11,1,-15
11/01/2020,05:00.0,11,8,11,1,-15
11/01/2020,06:00.0,11,8,11,1,-15
11/01/2020,07:00.0,11,9,12,1,-15
11/01/2020,08:00.0,11,9,12,1,-14
11/01/2020,09:00.0,11,10,12,1,-14
11/01/2020,10:00.0,11,10,12,1,-14
11/01/2020,11:00.0,11,11,12,0,-14
11/01/2020,12:00.0,11,12,11,0,-15
11/01/2020,13:00.0,11,11,12,0,-14
11/01/2020,14:00.0,11,11,11,1,-15
11/01/2020,15:00.0,11,11,12,1,-15
11/01/2020,16:00.0,11,10,13,1,-15
11/01/2020,17:00.0,11,10,13,1,-15
11/01/2020,18:00.0,11,10,13,1,-15
11/01/2020,19:00.0,11,9,13,1,-14
11/01/2020,20:00.0,11,9,12,1,-14
11/01/2020,21:00.0,11,9,12,1,-14
11/01/2020,22:00.0,11,8,13,1,-14
11/01/2020,23:00.0,11,8,13,1,-13
11/01/2020,24:00.0,11,8,13,1,-13
11/01/2020,25:00.0,11,8,13,1,-13
11/01/2020,26:00.0,11,9,13,0,-13
11/01/2020,27:00.0,11,9,12,0,-12
11/01/2020,28:00.0,11,9,14,0,-12
11/01/2020,29:00.0,11,9,13,0,-13
11/01/2020,30:00.0,11,9,13,0,-12
11/01/2020,31:00.0,11,9,13,0,-12
11/01/2020,32:00.0,11,8,13,0,-12
11/01/2020,33:00.0,11,8,12,0,-11
11/01/2020,34:00.0,11,8,12,0,-11
11/01/2020,35:00.0,11,8,12,0,-11
11/01/2020,36:00.0,11,8,12,0,-11
11/01/2020,37:00.0,11,7,12,0,-11
11/01/2020,38:00.0,11,8,13,0,-11
11/01/2020,39:00.0,11,8,13,0,-11
11/01/2020,40:00.0,11,7,13,0,-10
11/01/2020,41:00.0,11,7,12,0,-10
11/01/2020,42:00.0,11,7,12,0,-10
11/01/2020,43:00.0,11,8,12,0,-10
11/01/2020,44:00.0,11,8,12,0,-10
11/01/2020,45:00.0,11,8,11,0,-10
11/01/2020,46:00.0,11,8,12,0,-10
11/01/2020,47:00.0,11,8,11,0,-10
11/01/2020,48:00.0,11,8,11,0,-10
11/01/2020,49:00.0,11,8,11,0,-10
11/01/2020,50:00.0,11,8,11,0,-10
11/01/2020,51:00.0,11,8,10,0,-10
11/01/2020,52:00.0,11,7,11,0,-9
11/01/2020,53:00.0,11,7,11,0,-9
11/01/2020,54:00.0,11,7,11,0,-9
11/01/2020,55:00.0,11,7,11,0,-9
11/01/2020,56:00.0,11,7,11,0,-9
11/01/2020,57:00.0,11,8,11,0,-9
11/01/2020,58:00.0,11,8,11,0,-9
11/01/2020,59:00.0,11,7,11,1,-9
11/01/2020,00:00.0,11,7,10,1,-9
11/01/2020,01:00.0,11,7,10,1,-9
11/01/2020,02:00.0,11,7,10,1,-9
11/01/2020,03:00.0,11,7,11,1,-9
11/01/2020,04:00.0,11,7,10,0,-9
11/01/2020,05:00.0,11,8,9,1,-9
11/01/2020,06:00.0,11,8,10,1,-9
11/01/2020,07:00.0,11,7,9,1,-9
11/01/2020,08:00.0,11,8,9,1,-9
11/01/2020,09:00.0,11,8,9,1,-9
11/01/2020,10:00.0,11,8,10,1,-10
11/01/2020,11:00.0,11,8,9,1,-10
11/01/2020,12:00.0,11,8,9,1,-10
11/01/2020,13:00.0,11,8,9,1,-10
11/01/2020,14:00.0,11,8,9,1,-10
11/01/2020,15:00.0,11,8,9,1,-9
11/01/2020,16:00.0,11,8,9,1,-9
11/01/2020,17:00.0,11,8,9,1,-9
11/01/2020,18:00.0,11,8,9,1,-9
11/01/2020,19:00.0,11,8,8,1,-9
11/01/2020,20:00.0,11,8,8,1,-9
11/01/2020,21:00.0,11,8,8,1,-9
11/01/2020,22:00.0,11,8,8,1,-9
11/01/2020,23:00.0,11,9,8,1,-9
11/01/2020,24:00.0,11,9,8,1,-9
11/01/2020,25:00.0,11,9,8,1,-9
11/01/2020,26:00.0,11,8,8,1,-9
11/01/2020,27:00.0,11,8,8,1,-9
11/01/2020,28:00.0,11,8,8,1,-9
11/01/2020,29:00.0,11,9,8,1,-9
11/01/2020,30:00.0,11,8,7,1,-9
11/01/2020,31:00.0,11,8,7,1,-8
11/01/2020,32:00.0,11,8,7,1,-8
11/01/2020,33:00.0,11,8,7,1,-8
11/01/2020,34:00.0,11,8,7,1,-8
11/01/2020,35:00.0,11,8,7,1,-8
11/01/2020,36:00.0,11,8,7,1,-8
11/01/2020,37:00.0,11,8,7,1,-8
11/01/2020,38:00.0,11,8,7,1,-8
11/01/2020,39:00.0,11,8,7,1,-8
11/01/2020,40:00.0,11,8,6,1,-7
11/01/2020,41:00.0,11,8,7,1,-7
11/01/2020,42:00.0,11,8,7,1,-7
11/01/2020,43:00.0,11,8,7,1,-7
11/01/2020,44:00.0,11,8,6,1,-7
11/01/2020,45:00.0,11,8,6,1,-7
11/01/2020,46:00.0,11,8,6,1,-7
11/01/2020,47:00.0,11,8,6,1,-7
11/01/2020,48:00.0,11,8,6,1,-7
11/01/2020,49:00.0,11,8,7,1,-7
11/01/2020,50:00.0,11,8,6,1,-7
11/01/2020,51:00.0,11,8,6,1,-7
11/01/2020,52:00.0,11,8,6,1,-7
11/01/2020,53:00.0,11,8,6,1,-7
11/01/2020,54:00.0,11,8,6,2,-7
11/01/2020,55:00.0,11,8,6,2,-7
11/01/2020,56:00.0,11,8,6,2,-7
11/01/2020,57:00.0,11,8,6,2,-7
11/01/2020,58:00.0,11,8,5,1,-6
11/01/2020,59:00.0,11,8,5,1,-6
11/01/2020,00:00.0,11,8,5,1,-6
11/01/2020,01:00.0,11,8,6,1,-6
11/01/2020,02:00.0,11,8,6,2,-6
11/01/2020,03:00.0,11,8,6,1,-6
11/01/2020,04:00.0,11,8,6,1,-6
11/01/2020,05:00.0,11,8,6,1,-6
11/01/2020,06:00.0,11,8,6,2,-6
11/01/2020,07:00.0,11,8,5,2,-6
11/01/2020,08:00.0,11,8,5,2,-6
11/01/2020,09:00.0,11,8,5,2,-6
11/01/2020,10:00.0,11,7,5,2,-6
11/01/2020,11:00.0,11,7,5,1,-6
11/01/2020,12:00.0,11,7,5,1,-6
11/01/2020,13:00.0,11,7,6,2,-7
11/01/2020,14:00.0,11,7,6,2,-7
11/01/2020,15:00.0,11,7,6,2,-7
11/01/2020,16:00.0,11,7,6,2,-7
11/01/2020,17:00.0,11,7,6,2,-7
11/01/2020,18:00.0,11,7,6,2,-6
11/01/2020,19:00.0,11,7,7,2,-6
11/01/2020,20:00.0,11,7,6,2,-6
11/01/2020,21:00.0,11,7,6,1,-6
11/01/2020,22:00.0,11,7,7,2,-6
11/01/2020,23:00.0,11,7,7,2,-6
11/01/2020,24:00.0,11,7,6,2,-7
11/01/2020,25:00.0,11,8,6,2,-6
11/01/2020,26:00.0,11,8,6,2,-6
11/01/2020,27:00.0,11,7,6,2,-7
11/01/2020,28:00.0,11,7,6,2,-7
11/01/2020,29:00.0,11,7,6,2,-6
11/01/2020,30:00.0,11,7,6,2,-7
11/01/2020,31:00.0,11,7,6,2,-7
11/01/2020,32:00.0,11,7,6,2,-7
11/01/2020,33:00.0,11,7,6,2,-7
11/01/2020,34:00.0,11,7,6,2,-7
11/01/2020,35:00.0,11,8,6,2,-6
11/01/2020,36:00.0,11,8,5,2,-6
11/01/2020,37:00.0,11,8,5,2,-6
11/01/2020,38:00.0,11,9,5,2,-6
11/01/2020,39:00.0,11,9,5,2,-6
11/01/2020,40:00.0,11,8,6,2,-6
11/01/2020,41:00.0,11,8,5,2,-6
11/01/2020,42:00.0,11,8,6,2,-6
11/01/2020,43:00.0,11,9,7,2,-6
11/01/2020,44:00.0,11,9,7,2,-6
11/01/2020,45:00.0,11,9,6,2,-6
11/01/2020,46:00.0,11,8,7,2,-6
11/01/2020,47:00.0,11,9,7,2,-6
11/01/2020,48:00.0,11,10,7,2,-6
11/01/2020,49:00.0,11,10,6,2,-7
11/01/2020,50:00.0,11,9,7,2,-6
11/01/2020,51:00.0,11,9,7,2,-6
11/01/2020,52:00.0,11,9,7,2,-6
11/01/2020,53:00.0,11,9,6,2,-6
11/01/2020,54:00.0,11,10,7,2,-6
11/01/2020,55:00.0,11,9,6,2,-6
11/01/2020,56:00.0,11,9,8,2,-6
11/01/2020,57:00.0,11,10,6,2,-6
11/01/2020,58:00.0,11,9,6,2,-6
11/01/2020,59:00.0,11,9,6,2,-6
11/01/2020,00:00.0,11,9,6,2,-6
11/01/2020,01:00.0,11,9,7,2,-7
11/01/2020,02:00.0,11,9,7,2,-7
11/01/2020,03:00.0,11,9,7,2,-7
11/01/2020,04:00.0,11,9,7,3,-7
11/01/2020,05:00.0,11,10,7,3,-6
11/01/2020,06:00.0,11,10,7,3,-6
11/01/2020,07:00.0,11,9,7,3,-6
11/01/2020,08:00.0,11,10,7,3,-6
11/01/2020,09:00.0,11,10,7,2,-6
11/01/2020,10:00.0,11,10,7,3,-6
11/01/2020,11:00.0,11,10,7,3,-6
11/01/2020,12:00.0,11,11,7,3,-6
11/01/2020,13:00.0,11,11,7,3,-6
11/01/2020,14:00.0,11,10,8,2,-6
11/01/2020,15:00.0,11,10,8,3,-6
11/01/2020,16:00.0,11,10,8,3,-6
11/01/2020,17:00.0,11,11,7,3,-6
11/01/2020,18:00.0,11,10,7,3,-6
11/01/2020,19:00.0,11,9,7,3,-6
11/01/2020,20:00.0,11,9,8,3,-7
11/01/2020,21:00.0,11,10,7,3,-7
11/01/2020,22:00.0,11,10,7,3,-7
11/01/2020,23:00.0,11,9,7,3,-7
11/01/2020,24:00.0,11,9,8,3,-6
11/01/2020,25:00.0,11,8,8,3,-6
11/01/2020,26:00.0,11,9,8,3,-6
11/01/2020,27:00.0,11,9,8,3,-6
11/01/2020,28:00.0,11,10,8,3,-6
11/01/2020,29:00.0,11,10,7,3,-6
11/01/2020,30:00.0,11,10,8,3,-6
11/01/2020,31:00.0,11,9,8,3,-6
11/01/2020,32:00.0,11,9,8,3,-7
11/01/2020,33:00.0,11,8,8,2,-7
11/01/2020,34:00.0,11,8,8,2,-7
11/01/2020,35:00.0,11,8,8,3,-7
11/01/2020,36:00.0,11,8,9,3,-7
11/01/2020,37:00.0,11,9,8,3,-7
11/01/2020,38:00.0,11,9,8,3,-7
11/01/2020,39:00.0,11,10,8,3,-7
11/01/2020,40:00.0,11,9,8,3,-7
11/01/2020,41:00.0,11,9,8,3,-7
11/01/2020,42:00.0,11,10,8,3,-7
11/01/2020,43:00.0,11,10,8,2,-8
11/01/2020,44:00.0,11,9,8,3,-8
11/01/2020,45:00.0,11,9,8,3,-8
11/01/2020,46:00.0,11,9,8,3,-8
11/01/2020,47:00.0,11,9,9,3,-8
11/01/2020,48:00.0,11,9,9,3,-8
11/01/2020,49:00.0,11,9,8,3,-8
11/01/2020,50:00.0,11,9,8,3,-8
11/01/2020,51:00.0,11,8,8,3,-8
11/01/2020,52:00.0,11,9,10,2,-9
11/01/2020,53:00.0,11,9,10,2,-9
11/01/2020,54:00.0,11,8,10,2,-9
11/01/2020,55:00.0,11,8,10,2,-9
11/01/2020,56:00.0,11,8,9,2,-9
11/01/2020,57:00.0,11,8,9,2,-9
11/01/2020,58:00.0,11,8,9,2,-9
11/01/2020,59:00.0,11,8,9,2,-9
11/01/2020,00:00.0,11,8,9,2,-9
11/01/2020,01:00.0,11,8,9,2,-9
11/01/2020,02:00.0,11,8,9,2,-9
11/01/2020,03:00.0,11,8,10,2,-10
11/01/2020,04:00.0,11,9,10,2,-9
11/01/2020,05:00.0,11,10,10,1,-10
11/01/2020,06:00.0,11,11,9,2,-9
11/01/2020,07:00.0,11,11,9,1,-9
11/01/2020,08:00.0,11,11,9,2,-9
11/01/2020,09:00.0,11,11,11,1,-10
11/01/2020,10:00.0,11,11,11,1,-10
11/01/2020,11:00.0,11,13,10,1,-10
11/01/2020,12:00.0,11,13,10,1,-10
11/01/2020,13:00.0,11,13,10,1,-11
11/01/2020,14:00.0,11,12,10,1,-11
11/01/2020,15:00.0,11,12,10,1,-11
11/01/2020,16:00.0,11,13,11,1,-10
11/01/2020,17:00.0,11,14,10,1,-10
11/01/2020,18:00.0,11,14,9,1,-10
11/01/2020,19:00.0,11,14,10,0,-10
11/01/2020,20:00.0,11,14,10,0,-10
11/01/2020,21:00.0,11,14,10,0,-10
11/01/2020,22:00.0,11,13,10,0,-10
11/01/2020,23:00.0,11,13,11,0,-9
11/01/2020,24:00.0,11,12,12,0,-9
11/01/2020,25:00.0,11,13,12,0,-9
11/01/2020,26:00.0,11,13,13,0,-9
11/01/2020,27:00.0,11,15,14,0,-9
11/01/2020,28:00.0,11,15,14,-1,-9
11/01/2020,29:00.0,11,16,15,0,-9
11/01/2020,30:00.0,11,18,15,-1,-8
11/01/2020,31:00.0,11,19,15,-1,-8
11/01/2020,32:00.0,11,21,15,-1,-8
11/01/2020,33:00.0,11,21,15,-1,-8
11/01/2020,34:00.0,11,21,16,-1,-8
11/01/2020,35:00.0,11,22,15,-1,-8
11/01/2020,36:00.0,11,23,15,-1,-8
11/01/2020,37:00.0,11,23,15,-1,-8
11/01/2020,38:00.0,11,22,14,-1,-8
11/01/2020,39:00.0,11,24,15,-1,-8
11/01/2020,40:00.0,11,23,16,-1,-8
11/01/2020,41:00.0,11,22,15,-2,-8
11/01/2020,42:00.0,11,22,15,-1,-7
11/01/2020,43:00.0,11,22,15,-1,-7
11/01/2020,44:00.0,11,22,15,-1,-7
11/01/2020,45:00.0,11,21,14,-1,-7
11/01/2020,46:00.0,11,22,14,-1,-7
11/01/2020,47:00.0,11,22,14,-1,-7
11/01/2020,48:00.0,11,23,14,-1,-7
11/01/2020,49:00.0,11,24,14,-1,-6
11/01/2020,50:00.0,11,24,14,-1,-7
11/01/2020,51:00.0,11,25,14,-1,-7
11/01/2020,52:00.0,11,26,14,-1,-7
11/01/2020,53:00.0,11,26,14,-1,-7
11/01/2020,54:00.0,11,26,14,-1,-7
11/01/2020,55:00.0,11,26,14,-1,-6
11/01/2020,56:00.0,11,27,14,-1,-6
11/01/2020,57:00.0,11,26,14,-1,-6
11/01/2020,58:00.0,11,28,14,-1,-6
11/01/2020,59:00.0,11,27,14,-1,-6
11/01/2020,00:00.0,11,28,14,-1,-7
11/01/2020,01:00.0,11,28,13,-1,-6
11/01/2020,02:00.0,11,28,13,-1,-6
11/01/2020,03:00.0,11,28,14,-1,-6
11/01/2020,04:00.0,11,28,13,-1,-6
11/01/2020,05:00.0,11,28,13,-1,-6
11/01/2020,06:00.0,11,27,13,-1,-6
11/01/2020,07:00.0,11,26,13,-1,-6
11/01/2020,08:00.0,11,26,12,-1,-6
11/01/2020,09:00.0,11,26,12,-1,-6
11/01/2020,10:00.0,11,26,12,-1,-5
11/01/2020,11:00.0,11,26,12,-1,-6
11/01/2020,12:00.0,11,26,13,-1,-6
11/01/2020,13:00.0,11,26,13,-1,-6
11/01/2020,14:00.0,11,26,13,-1,-6
11/01/2020,15:00.0,11,27,14,-1,-6
11/01/2020,16:00.0,11,27,14,-1,-6
11/01/2020,17:00.0,11,28,14,-1,-6
11/01/2020,18:00.0,11,29,14,-1,-6
11/01/2020,19:00.0,11,28,14,-1,-6
11/01/2020,20:00.0,11,29,14,-1,-7
11/01/2020,21:00.0,11,28,14,-1,-7
11/01/2020,22:00.0,11,28,15,-1,-7
11/01/2020,23:00.0,11,28,16,-1,-7
11/01/2020,24:00.0,11,28,15,-1,-6
11/01/2020,25:00.0,11,28,15,-1,-6
11/01/2020,26:00.0,11,28,15,-1,-7
11/01/2020,27:00.0,11,28,15,-1,-7
11/01/2020,28:00.0,11,28,15,-1,-7
11/01/2020,29:00.0,11,28,16,-1,-7
11/01/2020,30:00.0,11,28,16,-1,-7
11/01/2020,31:00.0,11,28,16,-1,-7
11/01/2020,32:00.0,11,29,16,-1,-6
11/01/2020,33:00.0,11,28,16,-1,-7
11/01/2020,34:00.0,11,28,16,-1,-6
11/01/2020,35:00.0,11,28,16,-1,-6
11/01/2020,36:00.0,11,27,16,-1,-6
11/01/2020,37:00.0,11,27,15,-1,-6
11/01/2020,38:00.0,11,25,14,-1,-6
11/01/2020,39:00.0,11,24,14,-1,-6
11/01/2020,40:00.0,11,25,14,-1,-6
11/01/2020,41:00.0,11,25,15,-1,-6
11/01/2020,42:00.0,11,24,14,-1,-6
11/01/2020,43:00.0,11,23,14,-1,-6
11/01/2020,44:00.0,11,22,14,-1,-5
11/01/2020,45:00.0,11,22,13,-1,-6
11/01/2020,46:00.0,11,22,13,-1,-6
11/01/2020,47:00.0,11,21,12,-1,-5
11/01/2020,48:00.0,11,21,12,-1,-5
11/01/2020,49:00.0,11,21,11,-1,-5
11/01/2020,50:00.0,11,21,12,-1,-6
11/01/2020,51:00.0,11,21,13,-1,-6
11/01/2020,52:00.0,11,21,11,-1,-6
11/01/2020,53:00.0,11,20,11,-1,-6
11/01/2020,54:00.0,11,20,11,-2,-5
11/01/2020,55:00.0,11,21,10,-2,-6
11/01/2020,56:00.0,11,20,10,-2,-6
11/01/2020,57:00.0,11,21,11,-2,-6
11/01/2020,58:00.0,11,21,11,-2,-5
11/01/2020,59:00.0,11,22,12,-2,-5
11/01/2020,00:00.0,11,22,11,-2,-5
11/01/2020,01:00.0,11,22,11,-2,-5
11/01/2020,02:00.0,11,22,11,-2,-5
11/01/2020,03:00.0,11,22,10,-2,-5
11/01/2020,04:00.0,11,22,12,-2,-6
11/01/2020,05:00.0,11,22,11,-2,-6
11/01/2020,06:00.0,11,22,11,-2,-6
11/01/2020,07:00.0,11,22,11,-2,-6
11/01/2020,08:00.0,11,22,11,-2,-6
11/01/2020,09:00.0,11,22,11,-2,-6
11/01/2020,10:00.0,11,22,11,-2,-6
11/01/2020,11:00.0,11,21,10,-2,-6
11/01/2020,12:00.0,11,20,10,-2,-6
11/01/2020,13:00.0,11,19,10,-2,-6
11/01/2020,14:00.0,11,18,9,-2,-6
11/01/2020,15:00.0,11,18,9,-2,-6
11/01/2020,16:00.0,11,18,9,-2,-6
11/01/2020,17:00.0,11,17,8,-2,-5
11/01/2020,18:00.0,11,17,9,-2,-5
11/01/2020,19:00.0,11,16,9,-2,-5
11/01/2020,20:00.0,11,16,7,-2,-5
11/01/2020,21:00.0,11,15,7,-2,-5
11/01/2020,22:00.0,11,15,7,-2,-5
11/01/2020,23:00.0,11,15,6,-3,-4
11/01/2020,24:00.0,11,15,6,-3,-5
11/01/2020,25:00.0,11,16,5,-3,-5
11/01/2020,26:00.0,11,15,7,-3,-5
11/01/2020,27:00.0,11,15,7,-3,-5
11/01/2020,28:00.0,11,16,7,-3,-5
11/01/2020,29:00.0,11,16,7,-3,-5
11/01/2020,30:00.0,11,16,7,-2,-5
11/01/2020,31:00.0,11,16,7,-3,-5
11/01/2020,32:00.0,11,16,8,-3,-4
11/01/2020,33:00.0,11,15,8,-3,-4
11/01/2020,34:00.0,11,15,8,-3,-4
11/01/2020,35:00.0,11,15,7,-3,-4
11/01/2020,36:00.0,11,15,7,-3,-5
11/01/2020,37:00.0,11,15,6,-3,-5
11/01/2020,38:00.0,11,15,7,-3,-4
11/01/2020,39:00.0,11,15,6,-3,-5
11/01/2020,40:00.0,11,15,5,-3,-5
11/01/2020,41:00.0,11,14,4,-3,-5
11/01/2020,42:00.0,11,14,6,-3,-5
11/01/2020,43:00.0,11,15,6,-3,-5
11/01/2020,44:00.0,11,15,4,-3,-5
11/01/2020,45:00.0,11,15,6,-3,-5
11/01/2020,46:00.0,11,15,4,-3,-5
11/01/2020,47:00.0,11,15,5,-3,-5
11/01/2020,48:00.0,11,15,6,-3,-5
11/01/2020,49:00.0,11,15,6,-3,-5
11/01/2020,50:00.0,11,15,7,-3,-5
11/01/2020,51:00.0,11,16,7,-3,-5
11/01/2020,52:00.0,11,17,7,-4,-4
11/01/2020,53:00.0,11,18,6,-4,-4
11/01/2020,54:00.0,11,18,7,-3,-5
11/01/2020,55:00.0,11,18,8,-3,-5
11/01/2020,56:00.0,11,18,8,-3,-5
11/01/2020,57:00.0,11,17,9,-3,-5
11/01/2020,58:00.0,11,17,8,-3,-5
11/01/2020,59:00.0,11,16,9,-3,-5
11/01/2020,00:00.0,11,16,9,-3,-5
11/01/2020,01:00.0,11,17,8,-3,-5
11/01/2020,02:00.0,11,17,8,-3,-5
11/01/2020,03:00.0,11,17,9,-3,-6
11/01/2020,04:00.0,11,17,9,-3,-6
11/01/2020,05:00.0,11,18,9,-3,-6
11/01/2020,06:00.0,11,17,9,-3,-6
11/01/2020,07:00.0,11,17,9,-3,-6
11/01/2020,08:00.0,11,18,10,-3,-6
11/01/2020,09:00.0,11,17,10,-3,-6
11/01/2020,10:00.0,11,17,9,-3,-6
11/01/2020,11:00.0,11,16,10,-3,-6
11/01/2020,12:00.0,11,17,10,-3,-6
11/01/2020,13:00.0,11,16,10,-3,-6
11/01/2020,14:00.0,11,16,10,-3,-6
11/01/2020,15:00.0,11,16,11,-3,-7
11/01/2020,16:00.0,11,16,10,-3,-7
11/01/2020,17:00.0,11,16,10,-3,-7
11/01/2020,18:00.0,11,16,9,-3,-7
11/01/2020,19:00.0,11,15,10,-3,-7
11/01/2020,20:00.0,11,16,10,-2,-7
11/01/2020,21:00.0,11,16,10,-2,-7
11/01/2020,22:00.0,11,16,10,-3,-6
11/01/2020,23:00.0,11,17,9,-2,-7
11/01/2020,24:00.0,11,17,10,-2,-7
11/01/2020,25:00.0,11,16,11,-2,-7
11/01/2020,26:00.0,11,16,9,-2,-6
11/01/2020,27:00.0,11,16,9,-2,-6
11/01/2020,28:00.0,11,15,9,-2,-6
11/01/2020,29:00.0,11,15,8,-2,-6
11/01/2020,30:00.0,11,15,8,-3,-6
11/01/2020,31:00.0,11,16,8,-3,-6
11/01/2020,32:00.0,11,16,7,-3,-5
11/01/2020,33:00.0,11,16,8,-3,-5
11/01/2020,34:00.0,11,15,8,-2,-5
11/01/2020,35:00.0,11,15,8,-2,-4
11/01/2020,36:00.0,11,15,8,-2,-4
11/01/2020,37:00.0,11,15,9,-2,-4
11/01/2020,38:00.0,11,15,7,-2,-4
11/01/2020,39:00.0,11,16,8,-2,-4
11/01/2020,40:00.0,11,16,8,-2,-4
11/01/2020,41:00.0,11,16,8,-2,-4
11/01/2020,42:00.0,11,16,7,-2,-4
11/01/2020,43:00.0,11,17,6,-2,-4
